ProductID,ProductName,ProductCategoryID,Price
5525,Product_5525,32,691.69
5526,Product_5526,72,932.97
5527,Product_5527,12,10.98
5528,Product_5528,1,437.51
5529,Product_5529,18,382.07
5530,Product_5530,62,730.95
5531,Product_5531,30,697.99
5532,Product_5532,47,779.16
5533,Product_5533,95,927.34
5534,Product_5534,37,905.41
5535,Product_5535,54,474.41
5536,Product_5536,93,439.37
5537,Product_5537,14,715.66
5538,Product_5538,44,923.65
5539,Product_5539,30,959.26
5540,Product_5540,87,675.41
5541,Product_5541,89,339.87
5542,Product_5542,55,49.97
5543,Product_5543,50,718.53
5544,Product_5544,90,602.49
5545,Product_5545,63,502.27
5546,Product_5546,78,455.76
5547,Product_5547,33,57.42
5548,Product_5548,91,920.41
5549,Product_5549,100,560.19
5550,Product_5550,36,343.15
5551,Product_5551,25,756.97
5552,Product_5552,75,390.31
5553,Product_5553,11,86.7
5554,Product_5554,28,772.74
5555,Product_5555,76,212.6
5556,Product_5556,13,212.59
5557,Product_5557,4,508.18
5558,Product_5558,62,838.45
5559,Product_5559,44,73.79
5560,Product_5560,77,194.13
5561,Product_5561,70,424.84
5562,Product_5562,57,530.61
5563,Product_5563,55,602.49
5564,Product_5564,18,48.2
5565,Product_5565,73,609.55
5566,Product_5566,57,13.45
5567,Product_5567,89,221.84
5568,Product_5568,75,31.59
5569,Product_5569,14,608.45
5570,Product_5570,67,943.59
5571,Product_5571,85,524.09
5572,Product_5572,48,421.95
5573,Product_5573,94,361.56
5574,Product_5574,81,90.52
5575,Product_5575,42,854.64
5576,Product_5576,95,791.67
5577,Product_5577,63,390.86
5578,Product_5578,89,680.13
5579,Product_5579,97,501.91
5580,Product_5580,6,804.45
5581,Product_5581,86,705.04
5582,Product_5582,16,998.13
5583,Product_5583,50,482.47
5584,Product_5584,86,390.82
5585,Product_5585,83,345.24
5586,Product_5586,16,759.56
5587,Product_5587,62,650.49
5588,Product_5588,16,928.35
5589,Product_5589,20,996.52
5590,Product_5590,3,465.12
5591,Product_5591,43,778.27
5592,Product_5592,22,966.78
5593,Product_5593,29,34.82
5594,Product_5594,38,838.8
5595,Product_5595,92,386.53
5596,Product_5596,85,465.68
5597,Product_5597,69,603.13
5598,Product_5598,10,101.75
5599,Product_5599,17,187.64
5600,Product_5600,90,868.46
5601,Product_5601,9,526.65
5602,Product_5602,44,826.1
5603,Product_5603,79,634.85
5604,Product_5604,97,545.61
5605,Product_5605,57,501.66
5606,Product_5606,90,624.53
5607,Product_5607,50,815.23
5608,Product_5608,56,884.41
5609,Product_5609,67,756.4
5610,Product_5610,58,149.43
5611,Product_5611,29,952.64
5612,Product_5612,69,553.47
5613,Product_5613,56,499.76
5614,Product_5614,50,255.35
5615,Product_5615,46,446.44
5616,Product_5616,34,246.17
5617,Product_5617,12,11.64
5618,Product_5618,24,650.32
5619,Product_5619,48,345.48
5620,Product_5620,90,248.54
5621,Product_5621,16,908.03
5622,Product_5622,40,878.04
5623,Product_5623,16,602.51
5624,Product_5624,54,689.2
5625,Product_5625,32,432.82
5626,Product_5626,72,682.95
5627,Product_5627,56,492.64
5628,Product_5628,58,874.73
5629,Product_5629,59,506.28
5630,Product_5630,34,622.22
5631,Product_5631,44,437.69
5632,Product_5632,61,353.4
5633,Product_5633,75,106.73
5634,Product_5634,50,253.79
5635,Product_5635,23,322.56
5636,Product_5636,99,416.63
5637,Product_5637,85,910.67
5638,Product_5638,22,958.49
5639,Product_5639,65,370.33
5640,Product_5640,58,317.44
5641,Product_5641,6,620.61
5642,Product_5642,6,902.47
5643,Product_5643,48,163.89
5644,Product_5644,94,416.36
5645,Product_5645,32,119.9
5646,Product_5646,37,635.96
5647,Product_5647,80,462.32
5648,Product_5648,14,57.12
5649,Product_5649,91,247.36
5650,Product_5650,78,272.87
5651,Product_5651,54,228.98
5652,Product_5652,82,984.23
5653,Product_5653,26,571.7
5654,Product_5654,45,876.28
5655,Product_5655,80,226.75
5656,Product_5656,27,906.65
5657,Product_5657,55,140.23
5658,Product_5658,86,881.68
5659,Product_5659,57,30.88
5660,Product_5660,72,429.41
5661,Product_5661,14,773.42
5662,Product_5662,77,212.21
5663,Product_5663,1,314.28
5664,Product_5664,69,969.15
5665,Product_5665,41,906.81
5666,Product_5666,43,33.95
5667,Product_5667,86,873.24
5668,Product_5668,41,527.51
5669,Product_5669,43,476.99
5670,Product_5670,54,84.21
5671,Product_5671,26,65.05
5672,Product_5672,96,235.89
5673,Product_5673,2,629.88
5674,Product_5674,15,29.01
5675,Product_5675,16,397.18
5676,Product_5676,94,939.63
5677,Product_5677,35,864.91
5678,Product_5678,37,132.51
5679,Product_5679,36,960.47
5680,Product_5680,11,218.72
5681,Product_5681,98,591.42
5682,Product_5682,81,945.02
5683,Product_5683,38,530.84
5684,Product_5684,100,940.99
5685,Product_5685,75,794.23
5686,Product_5686,79,748.66
5687,Product_5687,51,175.46
5688,Product_5688,88,457.14
5689,Product_5689,31,61.92
5690,Product_5690,19,136.4
5691,Product_5691,28,102.75
5692,Product_5692,16,265.44
5693,Product_5693,14,12.63
5694,Product_5694,89,423.08
5695,Product_5695,27,256.41
5696,Product_5696,39,720.13
5697,Product_5697,44,137.29
5698,Product_5698,34,295.41
5699,Product_5699,16,907.4
5700,Product_5700,8,961.31
5701,Product_5701,27,685.01
5702,Product_5702,3,535.61
5703,Product_5703,29,285.03
5704,Product_5704,36,275.16
5705,Product_5705,65,839.25
5706,Product_5706,73,611.51
5707,Product_5707,90,914.63
5708,Product_5708,75,179.01
5709,Product_5709,5,388.91
5710,Product_5710,54,451.96
5711,Product_5711,51,758.42
5712,Product_5712,56,464.27
5713,Product_5713,89,470.38
5714,Product_5714,21,356.86
5715,Product_5715,3,709.19
5716,Product_5716,82,627.13
5717,Product_5717,50,743.48
5718,Product_5718,16,777.3
5719,Product_5719,69,107.3
5720,Product_5720,23,381.99
5721,Product_5721,72,982.99
5722,Product_5722,26,619.36
5723,Product_5723,42,992.28
5724,Product_5724,40,776.51
5725,Product_5725,78,159.92
5726,Product_5726,38,277.24
5727,Product_5727,79,145.1
5728,Product_5728,80,449.7
5729,Product_5729,39,340.65
5730,Product_5730,44,40.71
5731,Product_5731,79,113.91
5732,Product_5732,29,929.37
5733,Product_5733,47,597.42
5734,Product_5734,9,736.73
5735,Product_5735,62,336.52
5736,Product_5736,47,299.41
5737,Product_5737,69,456.67
5738,Product_5738,98,526.13
5739,Product_5739,23,260.72
5740,Product_5740,8,285.32
5741,Product_5741,97,212.74
5742,Product_5742,91,575.48
5743,Product_5743,66,133.43
5744,Product_5744,92,405.68
5745,Product_5745,66,327.12
5746,Product_5746,71,219.6
5747,Product_5747,4,730.13
5748,Product_5748,15,933.52
5749,Product_5749,3,315.04
5750,Product_5750,78,353.33
5751,Product_5751,33,103.27
5752,Product_5752,26,501.05
5753,Product_5753,31,324.86
5754,Product_5754,76,587.27
5755,Product_5755,17,411.57
5756,Product_5756,24,680.22
5757,Product_5757,35,195.41
5758,Product_5758,69,433.15
5759,Product_5759,25,345.61
5760,Product_5760,53,32.5
5761,Product_5761,1,727.83
5762,Product_5762,35,391.79
5763,Product_5763,39,552.15
5764,Product_5764,36,673.68
5765,Product_5765,47,578.23
5766,Product_5766,67,726.55
5767,Product_5767,37,533.04
5768,Product_5768,74,928.65
5769,Product_5769,5,254.8
5770,Product_5770,9,523.5
5771,Product_5771,40,660.21
5772,Product_5772,56,835.28
5773,Product_5773,79,145.82
5774,Product_5774,75,35.04
5775,Product_5775,21,467.06
5776,Product_5776,96,36.67
5777,Product_5777,66,209.53
5778,Product_5778,64,17.59
5779,Product_5779,73,143.33
5780,Product_5780,94,413.95
5781,Product_5781,80,362.93
5782,Product_5782,21,397.66
5783,Product_5783,24,593.67
5784,Product_5784,15,975.42
5785,Product_5785,7,584.68
5786,Product_5786,61,56.37
5787,Product_5787,10,494.15
5788,Product_5788,93,395.75
5789,Product_5789,25,975.09
5790,Product_5790,40,224.04
5791,Product_5791,10,452.83
5792,Product_5792,25,518.35
5793,Product_5793,89,49.23
5794,Product_5794,68,821.22
5795,Product_5795,6,941.46
5796,Product_5796,27,315.96
5797,Product_5797,54,123.18
5798,Product_5798,100,730.68
5799,Product_5799,29,764.24
5800,Product_5800,32,800.11
5801,Product_5801,10,880.03
5802,Product_5802,69,907.9
5803,Product_5803,21,318.46
5804,Product_5804,63,181.11
5805,Product_5805,8,142.31
5806,Product_5806,99,321.39
5807,Product_5807,92,448.08
5808,Product_5808,52,744.78
5809,Product_5809,56,370.98
5810,Product_5810,2,317.8
5811,Product_5811,61,819.51
5812,Product_5812,79,792.74
5813,Product_5813,48,276.13
5814,Product_5814,75,359.64
5815,Product_5815,43,166.27
5816,Product_5816,36,94.15
5817,Product_5817,8,933.47
5818,Product_5818,70,508.5
5819,Product_5819,53,349.86
5820,Product_5820,70,18.75
5821,Product_5821,43,990.14
5822,Product_5822,69,544.67
5823,Product_5823,95,359.59
5824,Product_5824,27,524.7
5825,Product_5825,1,791.05
5826,Product_5826,93,918.67
5827,Product_5827,9,710.43
5828,Product_5828,66,670.04
5829,Product_5829,16,520.61
5830,Product_5830,91,351.17
5831,Product_5831,34,363.1
5832,Product_5832,10,34.38
5833,Product_5833,93,589.17
5834,Product_5834,58,164.99
5835,Product_5835,46,81.4
5836,Product_5836,2,328.17
5837,Product_5837,72,327.96
5838,Product_5838,1,275.25
5839,Product_5839,34,595.75
5840,Product_5840,64,627.67
5841,Product_5841,39,410.08
5842,Product_5842,24,689.88
5843,Product_5843,37,292.22
5844,Product_5844,35,188.3
5845,Product_5845,49,554.73
5846,Product_5846,12,422.21
5847,Product_5847,66,558.82
5848,Product_5848,4,715.97
5849,Product_5849,34,464.12
5850,Product_5850,89,85.05
5851,Product_5851,53,760.99
5852,Product_5852,68,693.66
5853,Product_5853,72,646.17
5854,Product_5854,99,28.74
5855,Product_5855,58,521.01
5856,Product_5856,94,557.01
5857,Product_5857,89,181.45
5858,Product_5858,24,721.91
5859,Product_5859,99,852.41
5860,Product_5860,76,345.59
5861,Product_5861,27,157.99
5862,Product_5862,58,818.62
5863,Product_5863,5,957.79
5864,Product_5864,67,539.87
5865,Product_5865,24,656.96
5866,Product_5866,51,593.11
5867,Product_5867,53,606.27
5868,Product_5868,45,605.4
5869,Product_5869,57,775.88
5870,Product_5870,29,651.41
5871,Product_5871,75,246.61
5872,Product_5872,96,601.98
5873,Product_5873,58,143.98
5874,Product_5874,96,819.22
5875,Product_5875,56,46.38
5876,Product_5876,91,64.28
5877,Product_5877,53,91.04
5878,Product_5878,35,199.04
5879,Product_5879,45,496.8
5880,Product_5880,98,118.3
5881,Product_5881,54,20.24
5882,Product_5882,76,791.85
5883,Product_5883,42,305.7
5884,Product_5884,24,197.7
5885,Product_5885,51,675.9
5886,Product_5886,19,572.15
5887,Product_5887,11,232.29
5888,Product_5888,15,474.21
5889,Product_5889,74,933.95
5890,Product_5890,89,855.76
5891,Product_5891,1,228.03
5892,Product_5892,61,145.53
5893,Product_5893,29,362.66
5894,Product_5894,76,821.33
5895,Product_5895,11,425.17
5896,Product_5896,69,727.85
5897,Product_5897,88,801.35
5898,Product_5898,77,798.83
5899,Product_5899,58,345.47
5900,Product_5900,53,767.83
5901,Product_5901,54,649.5
5902,Product_5902,12,498.3
5903,Product_5903,10,744.17
5904,Product_5904,87,707.52
5905,Product_5905,35,375.68
5906,Product_5906,14,852.94
5907,Product_5907,98,138.38
5908,Product_5908,93,313.66
5909,Product_5909,39,766.15
5910,Product_5910,49,73.89
5911,Product_5911,12,898.94
5912,Product_5912,23,464.4
5913,Product_5913,89,387.83
5914,Product_5914,35,349.67
5915,Product_5915,58,822.63
5916,Product_5916,15,409.01
5917,Product_5917,68,649.15
5918,Product_5918,4,124.1
5919,Product_5919,48,680.97
5920,Product_5920,69,930.75
5921,Product_5921,32,817.47
5922,Product_5922,45,119.15
5923,Product_5923,17,817.09
5924,Product_5924,85,139.47
5925,Product_5925,99,111.74
5926,Product_5926,46,57.6
5927,Product_5927,25,263.79
5928,Product_5928,1,972.61
5929,Product_5929,90,404.37
5930,Product_5930,10,150.66
5931,Product_5931,86,298.28
5932,Product_5932,25,28.79
5933,Product_5933,91,996.0
5934,Product_5934,97,435.08
5935,Product_5935,39,980.17
5936,Product_5936,2,369.32
5937,Product_5937,18,40.74
5938,Product_5938,34,426.96
5939,Product_5939,12,253.96
5940,Product_5940,39,857.9
5941,Product_5941,32,905.91
5942,Product_5942,88,387.64
5943,Product_5943,34,658.92
5944,Product_5944,48,386.96
5945,Product_5945,25,147.51
5946,Product_5946,76,10.36
5947,Product_5947,68,406.68
5948,Product_5948,18,623.28
5949,Product_5949,61,402.22
5950,Product_5950,10,360.73
5951,Product_5951,91,796.97
5952,Product_5952,23,664.93
5953,Product_5953,12,668.02
5954,Product_5954,23,178.35
5955,Product_5955,14,422.94
5956,Product_5956,44,457.36
5957,Product_5957,7,190.87
5958,Product_5958,61,475.87
5959,Product_5959,89,689.92
5960,Product_5960,31,815.79
5961,Product_5961,80,664.5
5962,Product_5962,85,302.26
5963,Product_5963,21,331.57
5964,Product_5964,19,211.33
5965,Product_5965,2,82.02
5966,Product_5966,31,210.9
5967,Product_5967,53,697.07
5968,Product_5968,8,281.38
5969,Product_5969,74,646.58
5970,Product_5970,24,211.68
5971,Product_5971,2,320.59
5972,Product_5972,35,272.81
5973,Product_5973,14,853.24
5974,Product_5974,87,175.96
5975,Product_5975,56,404.98
5976,Product_5976,16,94.48
5977,Product_5977,78,334.73
5978,Product_5978,45,852.1
5979,Product_5979,26,113.24
5980,Product_5980,11,915.56
5981,Product_5981,51,443.05
5982,Product_5982,56,183.69
5983,Product_5983,9,106.83
5984,Product_5984,2,550.3
5985,Product_5985,53,884.14
5986,Product_5986,9,449.66
5987,Product_5987,84,322.92
5988,Product_5988,8,792.29
5989,Product_5989,49,346.95
5990,Product_5990,27,618.15
5991,Product_5991,66,17.26
5992,Product_5992,98,401.48
5993,Product_5993,26,772.48
5994,Product_5994,26,32.02
5995,Product_5995,94,40.52
5996,Product_5996,68,751.49
5997,Product_5997,23,985.85
5998,Product_5998,42,681.03
5999,Product_5999,44,536.05
6000,Product_6000,87,60.92
6001,Product_6001,23,801.48
6002,Product_6002,67,898.2
6003,Product_6003,18,735.83
6004,Product_6004,65,356.62
6005,Product_6005,14,269.19
6006,Product_6006,27,874.89
6007,Product_6007,71,705.53
6008,Product_6008,48,656.09
6009,Product_6009,79,193.82
6010,Product_6010,61,825.35
6011,Product_6011,66,676.09
6012,Product_6012,90,344.26
6013,Product_6013,33,439.24
6014,Product_6014,2,954.33
6015,Product_6015,98,811.83
6016,Product_6016,30,547.13
6017,Product_6017,17,154.86
6018,Product_6018,71,723.0
6019,Product_6019,82,809.62
6020,Product_6020,75,477.44
6021,Product_6021,1,936.87
6022,Product_6022,49,210.17
6023,Product_6023,42,187.45
6024,Product_6024,19,758.93
6025,Product_6025,11,576.97
6026,Product_6026,86,717.27
6027,Product_6027,70,53.25
6028,Product_6028,37,177.9
6029,Product_6029,58,182.47
6030,Product_6030,98,154.96
6031,Product_6031,35,882.79
6032,Product_6032,56,324.15
6033,Product_6033,25,420.38
6034,Product_6034,51,355.34
6035,Product_6035,25,134.68
6036,Product_6036,65,418.9
6037,Product_6037,76,467.37
6038,Product_6038,82,437.79
6039,Product_6039,52,40.82
6040,Product_6040,97,654.63
6041,Product_6041,58,664.79
6042,Product_6042,28,451.32
6043,Product_6043,97,364.51
6044,Product_6044,44,251.58
6045,Product_6045,32,558.52
6046,Product_6046,82,738.02
6047,Product_6047,22,413.74
6048,Product_6048,61,734.38
6049,Product_6049,94,134.26
6050,Product_6050,89,284.23
6051,Product_6051,83,611.26
6052,Product_6052,51,117.26
6053,Product_6053,5,22.27
6054,Product_6054,62,551.11
6055,Product_6055,20,693.38
6056,Product_6056,66,318.07
6057,Product_6057,3,209.86
6058,Product_6058,57,552.63
6059,Product_6059,20,322.88
6060,Product_6060,96,167.44
6061,Product_6061,14,843.4
6062,Product_6062,83,811.87
6063,Product_6063,73,678.51
6064,Product_6064,28,658.47
6065,Product_6065,37,470.65
6066,Product_6066,45,647.66
6067,Product_6067,80,733.02
6068,Product_6068,99,846.92
6069,Product_6069,27,219.8
6070,Product_6070,43,713.93
6071,Product_6071,12,277.15
6072,Product_6072,61,409.2
6073,Product_6073,42,593.0
6074,Product_6074,52,559.36
6075,Product_6075,99,912.38
6076,Product_6076,50,296.7
6077,Product_6077,54,746.45
6078,Product_6078,90,572.66
6079,Product_6079,52,59.29
6080,Product_6080,49,539.77
6081,Product_6081,66,980.4
6082,Product_6082,36,443.1
6083,Product_6083,73,194.45
6084,Product_6084,28,183.13
6085,Product_6085,94,83.05
6086,Product_6086,16,111.64
6087,Product_6087,13,276.78
6088,Product_6088,94,107.58
6089,Product_6089,87,810.99
6090,Product_6090,59,233.3
6091,Product_6091,99,289.4
6092,Product_6092,87,894.28
6093,Product_6093,67,305.45
6094,Product_6094,64,686.17
6095,Product_6095,79,110.2
6096,Product_6096,83,307.72
6097,Product_6097,18,425.16
6098,Product_6098,17,826.57
6099,Product_6099,28,835.97
6100,Product_6100,2,491.21
6101,Product_6101,96,241.99
6102,Product_6102,23,956.78
6103,Product_6103,46,433.92
6104,Product_6104,57,477.79
6105,Product_6105,100,802.44
6106,Product_6106,18,789.13
6107,Product_6107,87,769.14
6108,Product_6108,23,746.66
6109,Product_6109,53,639.03
6110,Product_6110,32,417.86
6111,Product_6111,58,23.65
6112,Product_6112,80,538.24
6113,Product_6113,48,333.66
6114,Product_6114,58,427.46
6115,Product_6115,77,132.88
6116,Product_6116,71,364.35
6117,Product_6117,36,944.05
6118,Product_6118,7,648.76
6119,Product_6119,89,55.98
6120,Product_6120,62,297.71
6121,Product_6121,4,802.24
6122,Product_6122,55,923.27
6123,Product_6123,53,649.15
6124,Product_6124,24,735.38
6125,Product_6125,80,557.53
6126,Product_6126,36,976.94
6127,Product_6127,25,980.95
6128,Product_6128,31,791.65
6129,Product_6129,33,549.65
6130,Product_6130,60,301.61
6131,Product_6131,52,589.43
6132,Product_6132,41,669.52
6133,Product_6133,55,907.11
6134,Product_6134,9,409.42
6135,Product_6135,16,271.48
6136,Product_6136,3,278.43
6137,Product_6137,90,494.32
6138,Product_6138,55,188.68
6139,Product_6139,34,934.84
6140,Product_6140,91,651.76
6141,Product_6141,25,610.08
6142,Product_6142,39,440.64
6143,Product_6143,90,595.91
6144,Product_6144,4,227.3
6145,Product_6145,64,228.87
6146,Product_6146,13,935.79
6147,Product_6147,32,177.1
6148,Product_6148,99,993.75
6149,Product_6149,86,757.17
6150,Product_6150,80,736.3
6151,Product_6151,99,147.84
6152,Product_6152,89,913.35
6153,Product_6153,48,969.46
6154,Product_6154,81,908.29
6155,Product_6155,38,983.78
6156,Product_6156,19,104.57
6157,Product_6157,57,577.06
6158,Product_6158,70,178.99
6159,Product_6159,46,189.66
6160,Product_6160,97,28.7
6161,Product_6161,64,914.79
6162,Product_6162,87,271.45
6163,Product_6163,90,453.83
6164,Product_6164,80,491.47
6165,Product_6165,20,775.44
6166,Product_6166,53,310.79
6167,Product_6167,41,865.81
6168,Product_6168,10,823.01
6169,Product_6169,59,394.71
6170,Product_6170,85,390.64
6171,Product_6171,41,174.16
6172,Product_6172,27,98.64
6173,Product_6173,12,184.15
6174,Product_6174,7,397.17
6175,Product_6175,69,762.5
6176,Product_6176,50,745.57
6177,Product_6177,94,25.17
6178,Product_6178,37,460.49
6179,Product_6179,44,301.11
6180,Product_6180,15,194.7
6181,Product_6181,81,60.84
6182,Product_6182,82,64.3
6183,Product_6183,87,866.13
6184,Product_6184,73,612.61
6185,Product_6185,86,563.3
6186,Product_6186,27,323.39
6187,Product_6187,93,271.39
6188,Product_6188,98,339.82
6189,Product_6189,8,210.31
6190,Product_6190,48,48.88
6191,Product_6191,14,549.44
6192,Product_6192,80,189.94
6193,Product_6193,58,609.81
6194,Product_6194,31,302.72
6195,Product_6195,55,554.99
6196,Product_6196,47,940.05
6197,Product_6197,51,962.3
6198,Product_6198,99,325.56
6199,Product_6199,14,299.67
6200,Product_6200,33,361.72
6201,Product_6201,24,561.05
6202,Product_6202,15,326.96
6203,Product_6203,93,315.11
6204,Product_6204,41,106.53
6205,Product_6205,31,617.46
6206,Product_6206,7,521.41
6207,Product_6207,56,489.29
6208,Product_6208,93,497.03
6209,Product_6209,38,191.38
6210,Product_6210,28,248.28
6211,Product_6211,92,797.19
6212,Product_6212,50,747.72
6213,Product_6213,85,601.54
6214,Product_6214,35,165.51
6215,Product_6215,16,852.36
6216,Product_6216,5,179.56
6217,Product_6217,18,712.65
6218,Product_6218,89,548.73
6219,Product_6219,87,300.79
6220,Product_6220,58,440.96
6221,Product_6221,95,265.65
6222,Product_6222,77,865.77
6223,Product_6223,97,958.54
6224,Product_6224,5,923.53
6225,Product_6225,5,756.67
6226,Product_6226,35,482.05
6227,Product_6227,12,141.89
6228,Product_6228,100,425.58
6229,Product_6229,32,308.16
6230,Product_6230,7,335.37
6231,Product_6231,80,950.24
6232,Product_6232,40,509.07
6233,Product_6233,63,809.33
6234,Product_6234,35,133.07
6235,Product_6235,26,124.59
6236,Product_6236,42,777.75
6237,Product_6237,93,219.98
6238,Product_6238,9,310.32
6239,Product_6239,56,851.69
6240,Product_6240,4,529.38
6241,Product_6241,73,788.65
6242,Product_6242,54,543.44
6243,Product_6243,85,175.72
6244,Product_6244,28,911.93
6245,Product_6245,31,93.96
6246,Product_6246,49,515.43
6247,Product_6247,32,346.4
6248,Product_6248,37,811.25
6249,Product_6249,2,338.18
6250,Product_6250,36,733.62
6251,Product_6251,24,461.71
6252,Product_6252,78,195.26
6253,Product_6253,76,212.29
6254,Product_6254,52,543.16
6255,Product_6255,44,469.63
6256,Product_6256,17,416.87
6257,Product_6257,24,942.65
6258,Product_6258,100,601.38
6259,Product_6259,28,678.04
6260,Product_6260,65,661.23
6261,Product_6261,77,778.84
6262,Product_6262,63,235.81
6263,Product_6263,98,602.47
6264,Product_6264,19,41.27
6265,Product_6265,99,709.82
6266,Product_6266,87,274.48
6267,Product_6267,89,635.65
6268,Product_6268,14,74.78
6269,Product_6269,94,661.99
6270,Product_6270,87,431.88
6271,Product_6271,84,746.52
6272,Product_6272,81,349.12
6273,Product_6273,40,433.7
6274,Product_6274,93,132.76
6275,Product_6275,83,707.81
6276,Product_6276,8,768.55
6277,Product_6277,2,724.61
6278,Product_6278,2,93.04
6279,Product_6279,54,194.4
6280,Product_6280,22,119.41
6281,Product_6281,82,98.14
6282,Product_6282,46,20.95
6283,Product_6283,32,593.09
6284,Product_6284,41,581.87
6285,Product_6285,53,512.52
6286,Product_6286,74,172.79
6287,Product_6287,40,661.82
6288,Product_6288,21,914.05
6289,Product_6289,93,543.64
6290,Product_6290,27,118.58
6291,Product_6291,58,797.78
6292,Product_6292,34,402.66
6293,Product_6293,93,409.43
6294,Product_6294,79,437.19
6295,Product_6295,17,124.94
6296,Product_6296,57,147.72
6297,Product_6297,17,322.85
6298,Product_6298,19,273.67
6299,Product_6299,22,792.56
6300,Product_6300,70,134.82
6301,Product_6301,15,521.72
6302,Product_6302,27,86.8
6303,Product_6303,13,982.43
6304,Product_6304,9,286.76
6305,Product_6305,42,197.76
6306,Product_6306,4,944.57
6307,Product_6307,76,833.01
6308,Product_6308,88,301.52
6309,Product_6309,2,541.83
6310,Product_6310,56,267.14
6311,Product_6311,32,679.4
6312,Product_6312,100,918.08
6313,Product_6313,31,983.94
6314,Product_6314,54,499.74
6315,Product_6315,27,687.11
6316,Product_6316,44,99.65
6317,Product_6317,99,554.02
6318,Product_6318,89,394.76
6319,Product_6319,40,125.27
6320,Product_6320,6,703.34
6321,Product_6321,5,558.49
6322,Product_6322,82,968.65
6323,Product_6323,30,217.72
6324,Product_6324,30,521.42
6325,Product_6325,96,315.5
6326,Product_6326,90,669.41
6327,Product_6327,30,872.92
6328,Product_6328,99,168.82
6329,Product_6329,53,989.46
6330,Product_6330,34,311.77
6331,Product_6331,79,329.83
6332,Product_6332,34,915.26
6333,Product_6333,60,511.73
6334,Product_6334,87,654.02
6335,Product_6335,97,36.06
6336,Product_6336,49,737.22
6337,Product_6337,78,286.62
6338,Product_6338,10,149.18
6339,Product_6339,60,173.73
6340,Product_6340,52,967.81
6341,Product_6341,70,704.38
6342,Product_6342,21,79.93
6343,Product_6343,29,971.85
6344,Product_6344,81,487.77
6345,Product_6345,63,843.4
6346,Product_6346,23,824.22
6347,Product_6347,41,911.62
6348,Product_6348,43,696.82
6349,Product_6349,60,465.25
6350,Product_6350,60,239.23
6351,Product_6351,1,768.44
6352,Product_6352,36,521.93
6353,Product_6353,69,727.88
6354,Product_6354,62,617.47
6355,Product_6355,50,427.74
6356,Product_6356,77,713.77
6357,Product_6357,71,508.51
6358,Product_6358,100,444.36
6359,Product_6359,16,387.98
6360,Product_6360,91,133.73
6361,Product_6361,71,585.27
6362,Product_6362,4,820.61
6363,Product_6363,54,921.56
6364,Product_6364,30,268.45
6365,Product_6365,92,441.63
6366,Product_6366,21,218.65
6367,Product_6367,88,600.48
6368,Product_6368,7,548.25
6369,Product_6369,59,80.47
6370,Product_6370,27,147.05
6371,Product_6371,56,205.65
6372,Product_6372,46,556.23
6373,Product_6373,96,110.22
6374,Product_6374,86,556.53
6375,Product_6375,74,701.29
6376,Product_6376,12,496.91
6377,Product_6377,48,593.81
6378,Product_6378,40,976.55
6379,Product_6379,36,809.64
6380,Product_6380,64,156.45
6381,Product_6381,93,822.67
6382,Product_6382,27,208.1
6383,Product_6383,31,766.25
6384,Product_6384,1,244.46
6385,Product_6385,41,988.95
6386,Product_6386,25,326.8
6387,Product_6387,90,848.15
6388,Product_6388,63,853.91
6389,Product_6389,22,358.44
6390,Product_6390,89,97.19
6391,Product_6391,60,259.18
6392,Product_6392,22,198.85
6393,Product_6393,75,783.41
6394,Product_6394,68,535.67
6395,Product_6395,25,842.31
6396,Product_6396,67,846.57
6397,Product_6397,77,263.94
6398,Product_6398,35,802.31
6399,Product_6399,70,211.69
6400,Product_6400,86,893.29
6401,Product_6401,33,212.8
6402,Product_6402,7,602.46
6403,Product_6403,62,537.51
6404,Product_6404,37,818.35
6405,Product_6405,24,327.75
6406,Product_6406,12,897.89
6407,Product_6407,21,580.98
6408,Product_6408,70,772.64
6409,Product_6409,84,99.32
6410,Product_6410,90,791.92
6411,Product_6411,40,542.38
6412,Product_6412,40,116.0
6413,Product_6413,15,97.89
6414,Product_6414,56,942.17
6415,Product_6415,18,360.81
6416,Product_6416,67,600.97
6417,Product_6417,68,186.15
6418,Product_6418,42,195.96
6419,Product_6419,100,837.37
6420,Product_6420,37,669.77
6421,Product_6421,3,640.21
6422,Product_6422,79,220.65
6423,Product_6423,100,955.95
6424,Product_6424,87,564.66
6425,Product_6425,24,967.63
6426,Product_6426,90,53.13
6427,Product_6427,18,822.41
6428,Product_6428,62,305.89
6429,Product_6429,31,695.24
6430,Product_6430,86,152.34
6431,Product_6431,93,858.02
6432,Product_6432,37,34.32
6433,Product_6433,17,518.91
6434,Product_6434,75,680.8
6435,Product_6435,96,175.26
6436,Product_6436,66,213.91
6437,Product_6437,14,273.54
6438,Product_6438,36,193.59
6439,Product_6439,36,924.6
6440,Product_6440,25,619.15
6441,Product_6441,51,45.28
6442,Product_6442,88,338.91
6443,Product_6443,96,316.74
6444,Product_6444,45,872.7
6445,Product_6445,65,386.85
6446,Product_6446,77,970.34
6447,Product_6447,12,167.83
6448,Product_6448,43,673.79
6449,Product_6449,28,861.21
6450,Product_6450,35,779.45
6451,Product_6451,47,795.1
6452,Product_6452,25,882.41
6453,Product_6453,66,520.2
6454,Product_6454,61,60.77
6455,Product_6455,63,151.76
